Time,Name,Aircraft,Instruction,InstructionTimeInSeconds
2012-05-13 10:09:59,IncheonGround,AAR363,AssignSpot(NonWork)->49,0
2012-05-13 10:10:22,IncheonGround,AAR222,FreqencyChange,11
2012-05-13 10:10:41,IncheonGround,KAL613,Taxi,0
2012-05-13 10:10:43,IncheonTower1,AAR222,Lineup,9
2012-05-13 10:11:05,IncheonGround,HVN417,FreqencyChange,11
2012-05-13 10:11:26,IncheonTower1,AAR222,Takeoff,11
2012-05-13 10:11:36,IncheonGround,TWB291,Taxi,0
2012-05-13 10:12:06,IncheonGround,AAR104,FreqencyChange,11
2012-05-13 10:12:07,IncheonGround,AAR112,FreqencyChange,11
2012-05-13 10:12:26,IncheonTower2,AAR104,Lineup,9
2012-05-13 10:13:01,IncheonGround,CPA417,Pushback,9
2012-05-13 10:13:06,IncheonTower2,AAR104,Takeoff,11
2012-05-13 10:13:12,IncheonTower1,HVN417,Lineup,9
2012-05-13 10:13:23,IncheonGround,KAL765,Taxi,0
2012-05-13 10:13:32,IncheonGround,THA629,Pushback,9
2012-05-13 10:13:34,IncheonGround,JNA005,FreqencyChange,11
2012-05-13 10:13:52,IncheonTower1,HVN417,Takeoff,11
2012-05-13 10:14:04,IncheonTower1,AAR222,FreqencyChange,11
2012-05-13 10:14:12,IncheonGround,KAL703,Taxi,0
2012-05-13 10:14:30,IncheonGround,KAL823,Taxi,0
2012-05-13 10:14:41,IncheonTower2,AAR112,Lineup,9
2012-05-13 10:14:59,IncheonGround,AAR371,AssignSpot(NonWork)->42,0
2012-05-13 10:15:23,IncheonTower2,AAR112,Takeoff,11
2012-05-13 10:15:37,IncheonTower2,AAR104,FreqencyChange,11
2012-05-13 10:15:59,IncheonTower2,JNA005,Lineup,9
2012-05-13 10:16:01,IncheonGround,AAR152,Pushback,9
2012-05-13 10:16:03,IncheonTower2,SHU111,Taxi,0
2012-05-13 10:16:30,IncheonTower1,HVN417,FreqencyChange,11
2012-05-13 10:16:54,IncheonGround,HVN409,Taxi,0
2012-05-13 10:17:34,IncheonTower2,JNA005,Takeoff,11
2012-05-13 10:17:53,IncheonTower2,AAR112,FreqencyChange,11
2012-05-13 10:18:14,IncheonGround,CPA417,Taxi,0
2012-05-13 10:18:19,IncheonGround,KAL765,FreqencyChange,11
2012-05-13 10:18:20,IncheonGround,TWB291,FreqencyChange,11
2012-05-13 10:18:21,IncheonGround,KAL823,FreqencyChange,11
2012-05-13 10:18:22,IncheonGround,KAL703,FreqencyChange,11
2012-05-13 10:18:28,IncheonGround,KAL613,FreqencyChange,11
2012-05-13 10:18:31,IncheonGround,THA629,Taxi,0
2012-05-13 10:18:37,IncheonTower2,SHU111,Crossing,7
2012-05-13 10:18:41,IncheonTower1,KAL823,Lineup,9
2012-05-13 10:18:44,IncheonTower2,KAL765,Lineup,9
2012-05-13 10:19:17,IncheonTower1,KAL823,Takeoff,11
2012-05-13 10:19:45,IncheonTower2,KAL765,Takeoff,11
2012-05-13 10:20:01,IncheonGround,FIN042,Pushback,9
2012-05-13 10:20:13,IncheonTower2,JNA005,FreqencyChange,11
2012-05-13 10:20:32,IncheonTower2,TWB291,Lineup,9
2012-05-13 10:20:44,IncheonGround,HVN409,FreqencyChange,11
2012-05-13 10:20:48,IncheonTower1,KAL613,Lineup,9
2012-05-13 10:21:28,IncheonTower1,KAL613,Takeoff,11
2012-05-13 10:21:40,IncheonGround,CPA417,FreqencyChange,11
2012-05-13 10:21:52,IncheonTower1,KAL823,FreqencyChange,11
2012-05-13 10:21:56,IncheonTower2,TWB291,Takeoff,11
2012-05-13 10:22:10,IncheonGround,AAR152,Taxi,0
2012-05-13 10:22:29,IncheonTower2,KAL765,FreqencyChange,11
2012-05-13 10:22:38,IncheonGround,SHU111,Taxi,0
2012-05-13 10:22:38,IncheonTower2,SHU111,FreqencyChange,11
2012-05-13 10:22:49,IncheonTower2,KAL703,Lineup,9
2012-05-13 10:23:01,IncheonTower1,HVN409,Lineup,9
2012-05-13 10:23:42,IncheonTower1,HVN409,Takeoff,11
2012-05-13 10:23:55,IncheonGround,THA629,FreqencyChange,11
2012-05-13 10:23:59,IncheonTower1,KAL613,FreqencyChange,11
2012-05-13 10:24:07,IncheonTower2,KAL703,Takeoff,11
2012-05-13 10:24:26,IncheonTower1,CPA417,Lineup,9
2012-05-13 10:24:35,IncheonTower2,TWB291,FreqencyChange,11
2012-05-13 10:24:59,IncheonGround,AAR711,AssignSpot(NonWork)->40,0
2012-05-13 10:25:20,IncheonGround,FIN042,Taxi,0
2012-05-13 10:25:53,IncheonTower1,CPA417,Takeoff,11
2012-05-13 10:26:13,IncheonTower1,HVN409,FreqencyChange,11
2012-05-13 10:26:38,IncheonTower1,THA629,Lineup,9
2012-05-13 10:26:52,IncheonTower2,KAL703,FreqencyChange,11
2012-05-13 10:27:01,SeoulApproach,CSN685,AssignSpot(NonWork)->106,0
2012-05-13 10:27:01,SeoulApproach,CSN685,Landing,11
2012-05-13 10:27:40,IncheonGround,AAR152,FreqencyChange,11
2012-05-13 10:27:59,IncheonGround,MAS067,AssignSpot(NonWork)->107,0
2012-05-13 10:28:01,IncheonTower2,AAR152,Lineup,9
2012-05-13 10:28:01,IncheonGround,DAL578,Pushback,9
2012-05-13 10:28:04,IncheonTower1,THA629,Takeoff,11
2012-05-13 10:28:33,IncheonTower1,CPA417,FreqencyChange,11
2012-05-13 10:28:38,IncheonTower2,AAR152,Takeoff,11
2012-05-13 10:29:01,IncheonGround,GIA879,Pushback,9
2012-05-13 10:30:14,SeoulApproach,CSN685,FreqencyChange,11
2012-05-13 10:30:14,IncheonTower2,CSN685,Landing,11
2012-05-13 10:30:37,IncheonTower1,THA629,FreqencyChange,11
2012-05-13 10:31:01,IncheonGround,KAL691,Pushback,9
2012-05-13 10:31:11,IncheonTower2,AAR152,FreqencyChange,11
2012-05-13 10:31:22,IncheonGround,FIN042,FreqencyChange,11
2012-05-13 10:31:42,IncheonTower1,FIN042,Lineup,9
2012-05-13 10:32:01,IncheonGround,KAL081,Pushback,9
2012-05-13 10:32:23,IncheonTower1,FIN042,Takeoff,11
2012-05-13 10:32:25,IncheonGround,DAL578,Taxi,0
2012-05-13 10:33:01,IncheonGround,KAL093,Pushback,9
2012-05-13 10:33:38,IncheonGround,DAL578,FreqencyChange,11
2012-05-13 10:33:56,IncheonGround,GIA879,Taxi,0
2012-05-13 10:33:58,IncheonTower2,DAL578,Lineup,9
2012-05-13 10:33:59,IncheonGround,KAL031,AssignSpot(NonWork)->21,0
2012-05-13 10:34:37,IncheonTower2,DAL578,Takeoff,11
2012-05-13 10:34:58,IncheonTower1,FIN042,FreqencyChange,11
2012-05-13 10:35:01,IncheonGround,KAL767,Pushback,9
2012-05-13 10:35:10,IncheonGround,KAL757,Pushback,9
2012-05-13 10:36:25,IncheonTower2,CSN685,Taxi,0
2012-05-13 10:37:00,IncheonGround,KAL001,AssignSpot(NonWork)->26,0
2012-05-13 10:37:00,IncheonGround,GIA871,AssignSpot(NonWork)->108,0
2012-05-13 10:37:11,IncheonTower2,DAL578,FreqencyChange,11
2012-05-13 10:37:32,IncheonGround,GIA879,FreqencyChange,11
2012-05-13 10:37:39,IncheonTower2,CSN685,Crossing,7
2012-05-13 10:37:46,IncheonGround,KAL093,Taxi,0
2012-05-13 10:37:53,IncheonTower1,GIA879,Lineup,9
2012-05-13 10:37:59,IncheonGround,KAL691,Taxi,0
2012-05-13 10:38:01,IncheonGround,KAL035,Pushback,9
2012-05-13 10:38:32,IncheonTower1,GIA879,Takeoff,11
2012-05-13 10:40:01,IncheonGround,AAR363,Pushback,9
2012-05-13 10:40:46,IncheonGround,KAL757,Taxi,0
2012-05-13 10:40:52,IncheonGround,KAL767,Taxi,0
2012-05-13 10:41:07,IncheonTower1,GIA879,FreqencyChange,11
2012-05-13 10:42:29,IncheonGround,KAL081,Taxi,0
2012-05-13 10:42:58,IncheonGround,CSN685,Taxi,0
2012-05-13 10:42:58,IncheonTower2,CSN685,FreqencyChange,11
2012-05-13 10:42:59,IncheonGround,AAR327,AssignSpot(NonWork)->47,0
2012-05-13 10:43:11,IncheonGround,KAL035,Taxi,0
2012-05-13 10:43:14,IncheonGround,KAL691,FreqencyChange,11
2012-05-13 10:43:34,IncheonTower1,KAL691,Lineup,9
2012-05-13 10:43:43,IncheonGround,KAL757,FreqencyChange,11
2012-05-13 10:43:44,IncheonGround,KAL093,FreqencyChange,11
2012-05-13 10:44:03,IncheonTower2,KAL757,Lineup,9
2012-05-13 10:44:15,IncheonTower1,KAL691,Takeoff,11
2012-05-13 10:44:27,IncheonGround,KAL767,FreqencyChange,11
2012-05-13 10:44:40,IncheonGround,AAR363,Taxi,0
2012-05-13 10:44:45,IncheonTower2,KAL757,Takeoff,11
2012-05-13 10:45:00,IncheonGround,KAL855,AssignSpot(NonWork)->23,0
2012-05-13 10:45:01,SeoulApproach,MGL301,AssignSpot(NonWork)->104,0
2012-05-13 10:45:01,SeoulApproach,MGL301,Landing,11
2012-05-13 10:45:01,IncheonGround,AAR371,Pushback,9
2012-05-13 10:45:31,IncheonTower2,KAL093,Lineup,9
2012-05-13 10:45:55,IncheonGround,AAR363,FreqencyChange,11
2012-05-13 10:46:15,IncheonTower1,AAR363,Lineup,9
2012-05-13 10:46:42,IncheonGround,KAL081,FreqencyChange,11
2012-05-13 10:46:46,IncheonTower1,KAL691,FreqencyChange,11
2012-05-13 10:46:50,IncheonGround,KAL035,FreqencyChange,11
2012-05-13 10:46:56,IncheonTower2,KAL093,Takeoff,11
2012-05-13 10:46:57,IncheonTower1,AAR363,Takeoff,11
2012-05-13 10:47:01,SeoulApproach,MDA7398,AssignSpot(NonWork)->1,0
2012-05-13 10:47:01,SeoulApproach,MDA7398,Landing,11
2012-05-13 10:47:22,IncheonTower2,KAL757,FreqencyChange,11
2012-05-13 10:47:40,IncheonTower2,KAL767,Lineup,9
2012-05-13 10:48:12,SeoulApproach,MGL301,FreqencyChange,11
2012-05-13 10:48:12,IncheonTower2,MGL301,Landing,11
2012-05-13 10:49:07,IncheonTower2,KAL767,Takeoff,11
2012-05-13 10:49:31,IncheonTower1,AAR363,FreqencyChange,11
2012-05-13 10:49:39,IncheonTower2,KAL093,FreqencyChange,11
2012-05-13 10:49:52,IncheonTower2,KAL081,Lineup,9
2012-05-13 10:50:02,SeoulApproach,AFL250,AssignSpot(NonWork)->111,0
2012-05-13 10:50:02,SeoulApproach,AFL250,Landing,11
2012-05-13 10:50:31,IncheonGround,AAR371,Taxi,0
2012-05-13 10:50:44,SeoulApproach,MDA7398,FreqencyChange,11
2012-05-13 10:50:44,IncheonTower2,MDA7398,Landing,11
2012-05-13 10:51:01,SeoulApproach,DLH719,FreqencyChange,11
2012-05-13 10:51:18,IncheonTower2,KAL081,Takeoff,11
2012-05-13 10:51:48,IncheonTower2,KAL767,FreqencyChange,11
2012-05-13 10:52:02,IncheonTower2,KAL035,Lineup,9
2012-05-13 10:52:29,IncheonGround,AAR371,FreqencyChange,11
2012-05-13 10:52:49,IncheonTower1,AAR371,Lineup,9
2012-05-13 10:53:01,SeoulApproach,CES579,AssignSpot(NonWork)->221,0
2012-05-13 10:53:01,SeoulApproach,CES579,Landing,11
2012-05-13 10:53:25,IncheonTower1,AAR371,Takeoff,11
2012-05-13 10:53:26,SeoulApproach,AFL250,FreqencyChange,11
2012-05-13 10:53:26,IncheonTower2,AFL250,Landing,11
2012-05-13 10:53:37,IncheonTower2,KAL035,Takeoff,11
2012-05-13 10:53:58,IncheonTower2,KAL081,FreqencyChange,11
2012-05-13 10:54:20,IncheonTower2,MGL301,Taxi,0
2012-05-13 10:54:59,IncheonGround,KAL897,AssignSpot(NonWork)->24,0
2012-05-13 10:55:01,SeoulApproach,CES549,AssignSpot(NonWork)->103,0
2012-05-13 10:55:01,SeoulApproach,CES549,Landing,11
2012-05-13 10:55:02,IncheonGround,AAR711,Pushback,9
2012-05-13 10:55:15,SeoulApproach,AAR161,AssignSpot(NonWork)->35,0
2012-05-13 10:55:15,SeoulApproach,AAR161,Landing,11
2012-05-13 10:55:33,IncheonTower2,MGL301,Crossing,7
2012-05-13 10:56:00,IncheonTower1,AAR371,FreqencyChange,11
2012-05-13 10:56:10,IncheonTower2,KAL035,FreqencyChange,11
2012-05-13 10:56:28,SeoulApproach,CES579,FreqencyChange,11
2012-05-13 10:56:28,IncheonTower2,CES579,Landing,11
2012-05-13 10:57:32,IncheonTower2,MDA7398,Taxi,0
2012-05-13 10:58:01,IncheonGround,MAS067,Pushback,9
2012-05-13 10:58:05,SeoulApproach,CAL160,AssignSpot(NonWork)->126,0
2012-05-13 10:58:05,SeoulApproach,CAL160,Landing,11
2012-05-13 10:58:29,SeoulApproach,CES549,FreqencyChange,11
2012-05-13 10:58:29,IncheonTower1,CES549,Landing,11
2012-05-13 10:58:41,SeoulApproach,AAR161,FreqencyChange,11
2012-05-13 10:58:41,IncheonTower2,AAR161,Landing,11
2012-05-13 10:59:36,IncheonTower2,MDA7398,Crossing,7
2012-05-13 10:59:53,IncheonTower2,AFL250,Taxi,0
2012-05-13 11:00:01,SeoulApproach,CSN313,AssignSpot(NonWork)->102,0
2012-05-13 11:00:01,SeoulApproach,CSN313,Landing,11
2012-05-13 11:00:01,SeoulApproach,KAL748,AssignSpot(NonWork)->6,0
2012-05-13 11:00:01,SeoulApproach,KAL748,Landing,11
2012-05-13 11:00:24,IncheonGround,AAR711,Taxi,0
2012-05-13 11:00:52,IncheonGround,MGL301,Taxi,0
2012-05-13 11:00:52,IncheonTower2,MGL301,FreqencyChange,11
2012-05-13 11:01:04,IncheonTower2,AFL250,Crossing,7
2012-05-13 11:01:12,SeoulApproach,CAL160,FreqencyChange,11
2012-05-13 11:01:12,IncheonTower2,CAL160,Landing,11
2012-05-13 11:02:01,SeoulApproach,CCA171,AssignSpot(NonWork)->127,0
2012-05-13 11:02:01,SeoulApproach,CCA171,Landing,11
2012-05-13 11:02:05,IncheonGround,AAR711,FreqencyChange,11
2012-05-13 11:02:56,IncheonTower2,CES579,Taxi,0
2012-05-13 11:03:10,SeoulApproach,CSN313,FreqencyChange,11
2012-05-13 11:03:10,IncheonTower1,CSN313,Landing,11
2012-05-13 11:03:13,IncheonGround,MAS067,Taxi,0
2012-05-13 11:03:28,SeoulApproach,KAL748,FreqencyChange,11
2012-05-13 11:03:28,IncheonTower2,KAL748,Landing,11
2012-05-13 11:04:01,SeoulApproach,AAR115,AssignSpot(NonWork)->46,0
2012-05-13 11:04:01,SeoulApproach,AAR115,Landing,11
2012-05-13 11:04:01,IncheonGround,KAL031,Pushback,9
2012-05-13 11:04:18,IncheonTower2,CES579,Crossing,7
2012-05-13 11:04:33,IncheonTower1,AAR711,Lineup,9
2012-05-13 11:04:56,IncheonTower1,CES549,Taxi,0
2012-05-13 11:05:01,SeoulApproach,DLH712,AssignSpot(NonWork)->124,0
2012-05-13 11:05:01,SeoulApproach,DLH712,Landing,11
2012-05-13 11:05:07,IncheonTower2,AAR161,Taxi,0
2012-05-13 11:05:26,IncheonTower1,AAR711,Takeoff,11
2012-05-13 11:05:33,SeoulApproach,CCA171,FreqencyChange,11
2012-05-13 11:06:26,SeoulApproach,KAL752,AssignSpot(NonWork)->7,0
2012-05-13 11:06:26,SeoulApproach,KAL752,Landing,11
2012-05-13 11:06:29,IncheonTower2,AAR161,Crossing,7
2012-05-13 11:07:01,IncheonGround,KAL001,Pushback,9
2012-05-13 11:07:10,IncheonGround,GIA871,Pushback,9
2012-05-13 11:07:12,IncheonGround,MDA7398,Taxi,0
2012-05-13 11:07:12,IncheonTower2,MDA7398,FreqencyChange,11
2012-05-13 11:07:16,IncheonTower2,CAL160,Taxi,0
2012-05-13 11:07:18,SeoulApproach,AAR115,FreqencyChange,11
2012-05-13 11:07:18,IncheonTower2,AAR115,Landing,11
2012-05-13 11:08:01,SeoulApproach,KAL722,AssignSpot(NonWork)->28,0
2012-05-13 11:08:01,SeoulApproach,KAL722,Landing,11
2012-05-13 11:08:01,SeoulApproach,KAL936,AssignSpot(NonWork)->12,0
2012-05-13 11:08:01,SeoulApproach,KAL936,Landing,11
2012-05-13 11:08:10,IncheonTower1,AAR711,FreqencyChange,11
2012-05-13 11:08:11,IncheonGround,AFL250,Taxi,0
2012-05-13 11:08:11,IncheonTower2,AFL250,FreqencyChange,11
2012-05-13 11:08:11,SeoulApproach,DLH712,FreqencyChange,11
2012-05-13 11:08:25,IncheonGround,CES579,Taxi,0
2012-05-13 11:08:25,IncheonTower2,CES579,FreqencyChange,11
2012-05-13 11:09:13,IncheonTower1,CSN313,Taxi,0
2012-05-13 11:09:33,SeoulApproach,KAL752,FreqencyChange,11
2012-05-13 11:09:33,IncheonTower2,KAL752,Landing,11
2012-05-13 11:09:45,IncheonGround,KAL031,Taxi,0
2012-05-13 11:09:55,IncheonTower2,KAL748,Taxi,0
2012-05-13 11:10:14,IncheonTower2,CAL160,Crossing,7
2012-05-13 11:11:01,SeoulApproach,AAR107,AssignSpot(NonWork)->18,0
2012-05-13 11:11:01,SeoulApproach,AAR107,Landing,11
2012-05-13 11:11:06,SeoulApproach,KAL936,FreqencyChange,11
2012-05-13 11:11:06,IncheonTower1,KAL936,Landing,11
2012-05-13 11:11:13,IncheonTower2,KAL748,Crossing,7
2012-05-13 11:11:23,SeoulApproach,KAL722,FreqencyChange,11
2012-05-13 11:11:23,IncheonTower2,KAL722,Landing,11
2012-05-13 11:12:06,IncheonTower1,CCA171,Taxi,0
2012-05-13 11:12:22,IncheonGround,KAL001,Taxi,0
2012-05-13 11:12:35,IncheonGround,CES549,Taxi,0
2012-05-13 11:12:35,IncheonTower1,CES549,FreqencyChange,11
2012-05-13 11:13:01,SeoulApproach,CSN681,AssignSpot(NonWork)->706,0
2012-05-13 11:13:01,SeoulApproach,CSN681,Landing,11
2012-05-13 11:13:01,SeoulApproach,KAL1404,AssignSpot(NonWork)->3,0
2012-05-13 11:13:01,SeoulApproach,KAL1404,Landing,11
2012-05-13 11:13:01,IncheonGround,AAR327,Pushback,9
2012-05-13 11:13:24,IncheonGround,GIA871,Taxi,0
2012-05-13 11:13:29,IncheonGround,KAL031,FreqencyChange,11
2012-05-13 11:13:35,IncheonTower2,AAR115,Taxi,0
2012-05-13 11:13:49,IncheonTower2,KAL031,Lineup,9
2012-05-13 11:13:53,IncheonGround,AAR161,Taxi,0
2012-05-13 11:13:53,IncheonTower2,AAR161,FreqencyChange,11
2012-05-13 11:14:18,SeoulApproach,AAR107,FreqencyChange,11
2012-05-13 11:14:18,IncheonTower2,AAR107,Landing,11
2012-05-13 11:14:18,IncheonTower1,DLH712,Taxi,0
2012-05-13 11:14:43,IncheonTower2,KAL031,Takeoff,11
2012-05-13 11:14:45,IncheonGround,CSN313,Taxi,0
2012-05-13 11:14:45,IncheonTower1,CSN313,FreqencyChange,11
2012-05-13 11:15:00,IncheonGround,KAL037,AssignSpot(NonWork)->15,0
2012-05-13 11:15:01,IncheonGround,KAL855,Pushback,9
2012-05-13 11:15:33,IncheonGround,CAL160,Taxi,0
2012-05-13 11:15:33,IncheonTower2,CAL160,FreqencyChange,11
2012-05-13 11:15:37,IncheonTower2,KAL752,Taxi,0
2012-05-13 11:15:52,IncheonGround,MAS067,FreqencyChange,11
2012-05-13 11:15:52,IncheonGround,GIA871,FreqencyChange,11
2012-05-13 11:15:53,IncheonTower2,AAR115,Crossing,7
2012-05-13 11:16:01,SeoulApproach,KAL904,AssignSpot(NonWork)->27,0
2012-05-13 11:16:01,SeoulApproach,KAL904,Landing,11
2012-05-13 11:16:22,SeoulApproach,CSN681,FreqencyChange,11
2012-05-13 11:16:22,IncheonTower1,CSN681,Landing,11
2012-05-13 11:16:23,SeoulApproach,KAL1404,FreqencyChange,11
2012-05-13 11:16:23,IncheonTower2,KAL1404,Landing,11
2012-05-13 11:16:34,IncheonTower1,MAS067,Lineup,9
2012-05-13 11:16:57,IncheonTower2,KAL752,Crossing,7
2012-05-13 11:17:05,IncheonTower1,KAL936,Taxi,0
2012-05-13 11:17:31,IncheonTower2,KAL031,FreqencyChange,11
2012-05-13 11:17:42,IncheonTower1,MAS067,Takeoff,11
2012-05-13 11:17:46,IncheonTower2,KAL722,Taxi,0
2012-05-13 11:18:11,IncheonGround,AAR327,Taxi,0
2012-05-13 11:18:28,IncheonTower1,GIA871,Lineup,9
2012-05-13 11:18:56,IncheonGround,CCA171,Taxi,0
2012-05-13 11:18:56,IncheonTower1,CCA171,FreqencyChange,11
2012-05-13 11:18:59,IncheonGround,CSN686,AssignSpot(NonWork)->106,0
2012-05-13 11:19:01,SeoulApproach,AAR368,AssignSpot(NonWork)->48,0
2012-05-13 11:19:01,SeoulApproach,AAR368,Landing,11
2012-05-13 11:19:10,SeoulApproach,KAL904,FreqencyChange,11
2012-05-13 11:19:10,IncheonTower1,KAL904,Landing,11
2012-05-13 11:19:11,IncheonTower2,KAL722,Crossing,7
2012-05-13 11:19:23,IncheonGround,KAL748,Taxi,0
2012-05-13 11:19:23,IncheonTower2,KAL748,FreqencyChange,11
2012-05-13 11:19:53,IncheonTower1,GIA871,Takeoff,11
2012-05-13 11:19:59,IncheonGround,DLH712,Taxi,0
2012-05-13 11:19:59,IncheonTower1,DLH712,FreqencyChange,11
2012-05-13 11:20:05,IncheonGround,KAL855,Taxi,0
2012-05-13 11:20:24,IncheonTower1,MAS067,FreqencyChange,11
2012-05-13 11:20:36,IncheonTower2,AAR107,Taxi,0
2012-05-13 11:20:59,IncheonGround,SHU112,AssignSpot(NonWork)->127,0
2012-05-13 11:21:47,IncheonGround,KAL001,FreqencyChange,11
2012-05-13 11:21:50,IncheonTower2,AAR107,Crossing,7
2012-05-13 11:22:07,IncheonTower2,KAL001,Lineup,9
2012-05-13 11:22:16,SeoulApproach,AAR368,FreqencyChange,11
2012-05-13 11:22:16,IncheonTower2,AAR368,Landing,11
2012-05-13 11:22:36,IncheonTower1,GIA871,FreqencyChange,11
2012-05-13 11:22:41,IncheonGround,AAR115,Taxi,0
2012-05-13 11:22:41,IncheonTower2,AAR115,FreqencyChange,11
2012-05-13 11:22:41,IncheonTower1,CSN681,Taxi,0
2012-05-13 11:22:45,IncheonTower2,KAL1404,Taxi,0
2012-05-13 11:23:01,SeoulApproach,KAL764,AssignSpot(NonWork)->20,0
2012-05-13 11:23:01,SeoulApproach,KAL764,Landing,11
2012-05-13 11:23:10,IncheonTower2,KAL001,Takeoff,11
2012-05-13 11:24:13,IncheonTower2,KAL1404,Crossing,7
2012-05-13 11:24:21,IncheonGround,AAR327,FreqencyChange,11
2012-05-13 11:24:24,IncheonGround,CSN681,Taxi,0
2012-05-13 11:24:24,IncheonTower1,CSN681,FreqencyChange,11
2012-05-13 11:24:53,IncheonGround,KAL855,FreqencyChange,11
2012-05-13 11:25:05,IncheonGround,KAL897,Pushback,9
2012-05-13 11:25:12,IncheonTower1,KAL855,Lineup,9
2012-05-13 11:25:14,IncheonTower1,KAL904,Taxi,0
2012-05-13 11:25:38,IncheonGround,KAL752,Taxi,0
2012-05-13 11:25:38,IncheonTower2,KAL752,FreqencyChange,11
2012-05-13 11:25:49,IncheonTower2,KAL001,FreqencyChange,11
2012-05-13 11:25:55,IncheonTower1,KAL855,Takeoff,11
2012-05-13 11:26:33,SeoulApproach,KAL764,FreqencyChange,11
2012-05-13 11:26:33,IncheonTower2,KAL764,Landing,11
2012-05-13 11:26:43,IncheonGround,KAL722,Taxi,0
2012-05-13 11:26:43,IncheonTower2,KAL722,FreqencyChange,11
2012-05-13 11:27:15,IncheonGround,KAL936,Taxi,0
2012-05-13 11:27:15,IncheonTower1,KAL936,FreqencyChange,11
2012-05-13 11:28:01,SeoulApproach,KAL952,AssignSpot(NonWork)->22,0
2012-05-13 11:28:01,SeoulApproach,KAL952,Landing,11
2012-05-13 11:28:30,IncheonTower1,AAR327,Lineup,9
2012-05-13 11:28:30,IncheonTower1,KAL855,FreqencyChange,11
2012-05-13 11:28:32,IncheonTower2,AAR368,Taxi,0
2012-05-13 11:28:54,IncheonGround,AAR107,Taxi,0
2012-05-13 11:28:54,IncheonTower2,AAR107,FreqencyChange,11
2012-05-13 11:29:00,IncheonGround,AAR236,AssignSpot(NonWork)->43,0
2012-05-13 11:29:10,IncheonTower1,AAR327,Takeoff,11
2012-05-13 11:29:42,SeoulApproach,CCA139,AssignSpot(NonWork)->101,0
2012-05-13 11:29:42,SeoulApproach,CCA139,Landing,11
2012-05-13 11:29:44,IncheonTower2,AAR368,Crossing,7
2012-05-13 11:30:08,IncheonGround,KAL897,Taxi,0
2012-05-13 11:31:28,SeoulApproach,KAL952,FreqencyChange,11
2012-05-13 11:31:28,IncheonTower2,KAL952,Landing,11
2012-05-13 11:31:44,IncheonTower1,AAR327,FreqencyChange,11
2012-05-13 11:31:58,IncheonGround,KAL1404,Taxi,0
2012-05-13 11:31:58,IncheonTower2,KAL1404,FreqencyChange,11
2012-05-13 11:32:14,IncheonGround,KAL904,Taxi,0
2012-05-13 11:32:14,IncheonTower1,KAL904,FreqencyChange,11
2012-05-13 11:33:01,SeoulApproach,KAL788,FreqencyChange,11
2012-05-13 11:33:07,IncheonTower2,KAL764,Taxi,0
2012-05-13 11:33:24,SeoulApproach,CCA139,FreqencyChange,11
2012-05-13 11:33:24,IncheonTower2,CCA139,Landing,11
2012-05-13 11:34:48,IncheonGround,KAL897,FreqencyChange,11
2012-05-13 11:35:00,IncheonTower2,KAL764,Crossing,7
2012-05-13 11:35:01,SeoulApproach,CDG4095,AssignSpot(NonWork)->9,0
2012-05-13 11:35:01,SeoulApproach,CDG4095,Landing,11
2012-05-13 11:35:08,IncheonTower1,KAL897,Lineup,9
2012-05-13 11:35:48,IncheonTower1,KAL897,Takeoff,11
2012-05-13 11:36:27,IncheonGround,AAR368,Taxi,0
2012-05-13 11:36:27,IncheonTower2,AAR368,FreqencyChange,11
2012-05-13 11:36:56,SeoulApproach,KAL9906,AssignSpot(NonWork)->19,0
2012-05-13 11:36:56,SeoulApproach,KAL9906,Landing,11
2012-05-13 11:37:58,IncheonTower2,KAL952,Taxi,0
2012-05-13 11:38:11,SeoulApproach,CDG4095,FreqencyChange,11
2012-05-13 11:38:11,IncheonTower2,CDG4095,Landing,11
2012-05-13 11:38:19,IncheonTower1,KAL897,FreqencyChange,11
2012-05-13 11:39:14,IncheonTower2,KAL952,Crossing,7
2012-05-13 11:39:15,IncheonGround,MDA7399,AssignSpot(NonWork)->105,0
2012-05-13 11:40:01,SeoulApproach,CES5041,AssignSpot(NonWork)->113,0
2012-05-13 11:40:01,SeoulApproach,CES5041,Landing,11
2012-05-13 11:40:10,SeoulApproach,KAL9906,FreqencyChange,11
2012-05-13 11:40:10,IncheonTower2,KAL9906,Landing,11
2012-05-13 11:40:12,IncheonTower2,CCA139,Taxi,0
2012-05-13 11:41:43,IncheonGrou
